,Instance,HFactor,BFactor,FFactor,EFactor,fperiod,ADI,ADI_ue,ADIoe,F1,norm,MSE,area_c2f,SSIM,area_ref,time
0,0,0.5,0.0,2.0,2.0,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,1.2607543468475342
1,1,0.5,0.0,2.0,2.0,0.5,9.455958549222798,6.557364914877868,2.89859363434493,0.5428544904139903,113.02654555457315,0.1604677745537677,5267,0.8013923664302594,10210,3.475834846496582
2,2,0.5,0.0,2.0,2.0,1.0,9.512378094523632,6.659414853713429,2.8529632408102024,0.5427973029340538,112.60550608207397,0.15927447212068685,5136,0.8028538594862609,10210,2.4804790019989014
3,3,0.5,0.0,2.0,2.0,1.5,9.611827141774071,6.740712661106899,2.8711144806671722,0.5420695032210621,112.59662517144997,0.15924934996420093,5106,0.8028005146290909,10210,1.860008955001831
4,4,0.5,0.0,2.0,2.5,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,1.0668489933013916
5,5,0.5,0.0,2.0,2.5,0.5,8.46469104665826,5.437578814627995,3.027112232030265,0.548495459486913,115.86630226256467,0.16863247541168935,6387,0.7901477065540055,10210,3.8050358295440674
6,6,0.5,0.0,2.0,2.5,1.0,8.680546519193234,5.64281067013663,3.0377358490566038,0.5469144441283078,115.50757550914139,0.16758990591752396,6206,0.7915851129609611,10210,2.146182060241699
7,7,0.5,0.0,2.0,2.5,1.5,8.680473372781066,5.712689020381328,2.967784352399737,0.5474570469724931,114.90430801323335,0.16584391604175303,6035,0.7937356996659347,10210,1.775357961654663
8,8,0.5,0.0,2.5,2.0,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,0.8581409454345703
9,9,0.5,0.0,2.5,2.0,0.5,7.775462962962963,4.908564814814815,2.8668981481481484,0.555096776677334,115.91376104673681,0.16877064727236185,6682,0.7889346996754026,10210,3.5315182209014893
10,10,0.5,0.0,2.5,2.0,1.0,8.14580801944107,5.202916160388821,2.942891859052248,0.5515245222777667,115.79291860904102,0.16841893708155908,6490,0.790291030893692,10210,2.6503310203552246
11,11,0.5,0.0,2.5,2.0,1.5,8.295835922933499,5.3455562461156,2.950279676817899,0.5503427732440684,115.53354491228943,0.1676652723869817,6356,0.7915786435604134,10210,1.8234870433807373
12,12,0.5,0.0,2.5,2.5,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,0.875706672668457
13,13,0.5,0.0,2.5,2.5,0.5,6.246428571428571,3.5580357142857144,2.688392857142857,0.5715594657402842,118.28778466096996,0.1757546067754456,8262,0.7758938789549664,10210,4.163955926895142
14,14,0.5,0.0,2.5,2.5,1.0,6.418097447795824,3.737819025522042,2.680278422273782,0.5697737472894494,117.60527199067225,0.17373227317832962,7931,0.7797557063350032,10210,2.381606101989746
15,15,0.5,0.0,2.5,2.5,1.5,6.445018796992481,3.797932330827068,2.6470864661654137,0.5698646698587717,117.11105840184351,0.17227518810214668,7761,0.7816554951359688,10210,1.8806240558624268
16,16,0.5,0.5,2.0,2.0,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,0.8684639930725098
17,17,0.5,0.5,2.0,2.0,0.5,9.455958549222798,6.557364914877868,2.89859363434493,0.5428544904139903,113.02654555457315,0.1604677745537677,5267,0.8013923664302594,10210,3.2775259017944336
18,18,0.5,0.5,2.0,2.0,1.0,9.512378094523632,6.659414853713429,2.8529632408102024,0.5427973029340538,112.60550608207397,0.15927447212068685,5136,0.8028538594862609,10210,1.9850921630859375
19,19,0.5,0.5,2.0,2.0,1.5,9.611827141774071,6.740712661106899,2.8711144806671722,0.5420695032210621,112.59662517144997,0.15924934996420093,5106,0.8028005146290909,10210,1.5857579708099365
20,20,0.5,0.5,2.0,2.5,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,0.9013261795043945
21,21,0.5,0.5,2.0,2.5,0.5,8.46469104665826,5.437578814627995,3.027112232030265,0.548495459486913,115.86630226256467,0.16863247541168935,6387,0.7901477065540055,10210,3.594555139541626
22,22,0.5,0.5,2.0,2.5,1.0,8.680546519193234,5.64281067013663,3.0377358490566038,0.5469144441283078,115.50757550914139,0.16758990591752396,6206,0.7915851129609611,10210,2.517106771469116
23,23,0.5,0.5,2.0,2.5,1.5,8.680473372781066,5.712689020381328,2.967784352399737,0.5474570469724931,114.90430801323335,0.16584391604175303,6035,0.7937356996659347,10210,1.7503080368041992
24,24,0.5,0.5,2.5,2.0,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,0.8650729656219482
25,25,0.5,0.5,2.5,2.0,0.5,7.775462962962963,4.908564814814815,2.8668981481481484,0.555096776677334,115.91376104673681,0.16877064727236185,6682,0.7889346996754026,10210,3.4911110401153564
26,26,0.5,0.5,2.5,2.0,1.0,8.14580801944107,5.202916160388821,2.942891859052248,0.5515245222777667,115.79291860904102,0.16841893708155908,6490,0.790291030893692,10210,2.190035104751587
27,27,0.5,0.5,2.5,2.0,1.5,8.295835922933499,5.3455562461156,2.950279676817899,0.5503427732440684,115.53354491228943,0.1676652723869817,6356,0.7915786435604134,10210,2.3414011001586914
28,28,0.5,0.5,2.5,2.5,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,1.1072349548339844
29,29,0.5,0.5,2.5,2.5,0.5,6.246428571428571,3.5580357142857144,2.688392857142857,0.5715594657402842,118.28778466096996,0.1757546067754456,8262,0.7758938789549664,10210,4.578859090805054
30,30,0.5,0.5,2.5,2.5,1.0,6.418097447795824,3.737819025522042,2.680278422273782,0.5697737472894494,117.60527199067225,0.17373227317832962,7931,0.7797557063350032,10210,2.5529391765594482
31,31,0.5,0.5,2.5,2.5,1.5,6.445018796992481,3.797932330827068,2.6470864661654137,0.5698646698587717,117.11105840184351,0.17227518810214668,7761,0.7816554951359688,10210,2.241359233856201
32,32,0.5,1.0,2.0,2.0,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,0.9992630481719971
33,33,0.5,1.0,2.0,2.0,0.5,9.455958549222798,6.557364914877868,2.89859363434493,0.5428544904139903,113.02654555457315,0.1604677745537677,5267,0.8013923664302594,10210,3.1300618648529053
34,34,0.5,1.0,2.0,2.0,1.0,9.512378094523632,6.659414853713429,2.8529632408102024,0.5427973029340538,112.60550608207397,0.15927447212068685,5136,0.8028538594862609,10210,1.9712159633636475
35,35,0.5,1.0,2.0,2.0,1.5,9.611827141774071,6.740712661106899,2.8711144806671722,0.5420695032210621,112.59662517144997,0.15924934996420093,5106,0.8028005146290909,10210,1.8001718521118164
36,36,0.5,1.0,2.0,2.5,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,0.8882009983062744
37,37,0.5,1.0,2.0,2.5,0.5,8.46469104665826,5.437578814627995,3.027112232030265,0.548495459486913,115.86630226256467,0.16863247541168935,6387,0.7901477065540055,10210,4.6521031856536865
38,38,0.5,1.0,2.0,2.5,1.0,8.680546519193234,5.64281067013663,3.0377358490566038,0.5469144441283078,115.50757550914139,0.16758990591752396,6206,0.7915851129609611,10210,2.184465169906616
39,39,0.5,1.0,2.0,2.5,1.5,8.680473372781066,5.712689020381328,2.967784352399737,0.5474570469724931,114.90430801323335,0.16584391604175303,6035,0.7937356996659347,10210,1.8978328704833984
40,40,0.5,1.0,2.5,2.0,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,1.482187032699585
41,41,0.5,1.0,2.5,2.0,0.5,7.775462962962963,4.908564814814815,2.8668981481481484,0.555096776677334,115.91376104673681,0.16877064727236185,6682,0.7889346996754026,10210,3.483062982559204
42,42,0.5,1.0,2.5,2.0,1.0,8.14580801944107,5.202916160388821,2.942891859052248,0.5515245222777667,115.79291860904102,0.16841893708155908,6490,0.790291030893692,10210,2.390995979309082
43,43,0.5,1.0,2.5,2.0,1.5,8.295835922933499,5.3455562461156,2.950279676817899,0.5503427732440684,115.53354491228943,0.1676652723869817,6356,0.7915786435604134,10210,2.3481028079986572
44,44,0.5,1.0,2.5,2.5,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,0.8585691452026367
45,45,0.5,1.0,2.5,2.5,0.5,6.246428571428571,3.5580357142857144,2.688392857142857,0.5715594657402842,118.28778466096996,0.1757546067754456,8262,0.7758938789549664,10210,4.355938196182251
46,46,0.5,1.0,2.5,2.5,1.0,6.418097447795824,3.737819025522042,2.680278422273782,0.5697737472894494,117.60527199067225,0.17373227317832962,7931,0.7797557063350032,10210,2.9747698307037354
47,47,0.5,1.0,2.5,2.5,1.5,6.445018796992481,3.797932330827068,2.6470864661654137,0.5698646698587717,117.11105840184351,0.17227518810214668,7761,0.7816554951359688,10210,2.1301162242889404
48,48,0.5,1.5,2.0,2.0,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,0.8592171669006348
49,49,0.5,1.5,2.0,2.0,0.5,9.455958549222798,6.557364914877868,2.89859363434493,0.5428544904139903,113.02654555457315,0.1604677745537677,5267,0.8013923664302594,10210,3.4216179847717285
50,50,0.5,1.5,2.0,2.0,1.0,9.512378094523632,6.659414853713429,2.8529632408102024,0.5427973029340538,112.60550608207397,0.15927447212068685,5136,0.8028538594862609,10210,1.9625279903411865
51,51,0.5,1.5,2.0,2.0,1.5,9.611827141774071,6.740712661106899,2.8711144806671722,0.5420695032210621,112.59662517144997,0.15924934996420093,5106,0.8028005146290909,10210,1.576690912246704
52,52,0.5,1.5,2.0,2.5,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,0.8559648990631104
53,53,0.5,1.5,2.0,2.5,0.5,8.46469104665826,5.437578814627995,3.027112232030265,0.548495459486913,115.86630226256467,0.16863247541168935,6387,0.7901477065540055,10210,3.5536859035491943
54,54,0.5,1.5,2.0,2.5,1.0,8.680546519193234,5.64281067013663,3.0377358490566038,0.5469144441283078,115.50757550914139,0.16758990591752396,6206,0.7915851129609611,10210,2.506096839904785
55,55,0.5,1.5,2.0,2.5,1.5,8.680473372781066,5.712689020381328,2.967784352399737,0.5474570469724931,114.90430801323335,0.16584391604175303,6035,0.7937356996659347,10210,1.7340569496154785
56,56,0.5,1.5,2.5,2.0,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,0.8602609634399414
57,57,0.5,1.5,2.5,2.0,0.5,7.775462962962963,4.908564814814815,2.8668981481481484,0.555096776677334,115.91376104673681,0.16877064727236185,6682,0.7889346996754026,10210,3.3380558490753174
58,58,0.5,1.5,2.5,2.0,1.0,8.14580801944107,5.202916160388821,2.942891859052248,0.5515245222777667,115.79291860904102,0.16841893708155908,6490,0.790291030893692,10210,2.0878922939300537
59,59,0.5,1.5,2.5,2.0,1.5,8.295835922933499,5.3455562461156,2.950279676817899,0.5503427732440684,115.53354491228943,0.1676652723869817,6356,0.7915786435604134,10210,1.9061341285705566
60,60,0.5,1.5,2.5,2.5,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,0.8664240837097168
61,61,0.5,1.5,2.5,2.5,0.5,6.246428571428571,3.5580357142857144,2.688392857142857,0.5715594657402842,118.28778466096996,0.1757546067754456,8262,0.7758938789549664,10210,3.828394889831543
62,62,0.5,1.5,2.5,2.5,1.0,6.418097447795824,3.737819025522042,2.680278422273782,0.5697737472894494,117.60527199067225,0.17373227317832962,7931,0.7797557063350032,10210,2.53180193901062
63,63,0.5,1.5,2.5,2.5,1.5,6.445018796992481,3.797932330827068,2.6470864661654137,0.5698646698587717,117.11105840184351,0.17227518810214668,7761,0.7816554951359688,10210,2.5417301654815674
64,64,0.5,2.0,2.0,2.0,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,1.3609960079193115
65,65,0.5,2.0,2.0,2.0,0.5,9.455958549222798,6.557364914877868,2.89859363434493,0.5428544904139903,113.02654555457315,0.1604677745537677,5267,0.8013923664302594,10210,3.0360848903656006
66,66,0.5,2.0,2.0,2.0,1.0,9.512378094523632,6.659414853713429,2.8529632408102024,0.5427973029340538,112.60550608207397,0.15927447212068685,5136,0.8028538594862609,10210,2.064706802368164
67,67,0.5,2.0,2.0,2.0,1.5,9.611827141774071,6.740712661106899,2.8711144806671722,0.5420695032210621,112.59662517144997,0.15924934996420093,5106,0.8028005146290909,10210,2.183382987976074
68,68,0.5,2.0,2.0,2.5,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,0.8722119331359863
69,69,0.5,2.0,2.0,2.5,0.5,8.46469104665826,5.437578814627995,3.027112232030265,0.548495459486913,115.86630226256467,0.16863247541168935,6387,0.7901477065540055,10210,3.515177011489868
70,70,0.5,2.0,2.0,2.5,1.0,8.680546519193234,5.64281067013663,3.0377358490566038,0.5469144441283078,115.50757550914139,0.16758990591752396,6206,0.7915851129609611,10210,2.1977181434631348
71,71,0.5,2.0,2.0,2.5,1.5,8.680473372781066,5.712689020381328,2.967784352399737,0.5474570469724931,114.90430801323335,0.16584391604175303,6035,0.7937356996659347,10210,1.8177199363708496
72,72,0.5,2.0,2.5,2.0,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,0.8666532039642334
73,73,0.5,2.0,2.5,2.0,0.5,7.775462962962963,4.908564814814815,2.8668981481481484,0.555096776677334,115.91376104673681,0.16877064727236185,6682,0.7889346996754026,10210,3.437016725540161
74,74,0.5,2.0,2.5,2.0,1.0,8.14580801944107,5.202916160388821,2.942891859052248,0.5515245222777667,115.79291860904102,0.16841893708155908,6490,0.790291030893692,10210,2.602705955505371
75,75,0.5,2.0,2.5,2.0,1.5,8.295835922933499,5.3455562461156,2.950279676817899,0.5503427732440684,115.53354491228943,0.1676652723869817,6356,0.7915786435604134,10210,1.6782550811767578
76,76,0.5,2.0,2.5,2.5,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,0.8690831661224365
77,77,0.5,2.0,2.5,2.5,0.5,6.246428571428571,3.5580357142857144,2.688392857142857,0.5715594657402842,118.28778466096996,0.1757546067754456,8262,0.7758938789549664,10210,4.02579402923584
78,78,0.5,2.0,2.5,2.5,1.0,6.418097447795824,3.737819025522042,2.680278422273782,0.5697737472894494,117.60527199067225,0.17373227317832962,7931,0.7797557063350032,10210,2.4762518405914307
79,79,0.5,2.0,2.5,2.5,1.5,6.445018796992481,3.797932330827068,2.6470864661654137,0.5698646698587717,117.11105840184351,0.17227518810214668,7761,0.7816554951359688,10210,1.9229769706726074
80,80,0.5,2.5,2.0,2.0,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,0.8617851734161377
81,81,0.5,2.5,2.0,2.0,0.5,9.455958549222798,6.557364914877868,2.89859363434493,0.5428544904139903,113.02654555457315,0.1604677745537677,5267,0.8013923664302594,10210,3.226867914199829
82,82,0.5,2.5,2.0,2.0,1.0,9.512378094523632,6.659414853713429,2.8529632408102024,0.5427973029340538,112.60550608207397,0.15927447212068685,5136,0.8028538594862609,10210,1.9297878742218018
83,83,0.5,2.5,2.0,2.0,1.5,9.611827141774071,6.740712661106899,2.8711144806671722,0.5420695032210621,112.59662517144997,0.15924934996420093,5106,0.8028005146290909,10210,1.6469461917877197
84,84,0.5,2.5,2.0,2.5,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,0.9187262058258057
85,85,0.5,2.5,2.0,2.5,0.5,8.46469104665826,5.437578814627995,3.027112232030265,0.548495459486913,115.86630226256467,0.16863247541168935,6387,0.7901477065540055,10210,3.4880411624908447
86,86,0.5,2.5,2.0,2.5,1.0,8.680546519193234,5.64281067013663,3.0377358490566038,0.5469144441283078,115.50757550914139,0.16758990591752396,6206,0.7915851129609611,10210,2.1690189838409424
87,87,0.5,2.5,2.0,2.5,1.5,8.680473372781066,5.712689020381328,2.967784352399737,0.5474570469724931,114.90430801323335,0.16584391604175303,6035,0.7937356996659347,10210,1.6978840827941895
88,88,0.5,2.5,2.5,2.0,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,0.9320700168609619
89,89,0.5,2.5,2.5,2.0,0.5,7.775462962962963,4.908564814814815,2.8668981481481484,0.555096776677334,115.91376104673681,0.16877064727236185,6682,0.7889346996754026,10210,4.027342081069946
90,90,0.5,2.5,2.5,2.0,1.0,8.14580801944107,5.202916160388821,2.942891859052248,0.5515245222777667,115.79291860904102,0.16841893708155908,6490,0.790291030893692,10210,2.8264670372009277
91,91,0.5,2.5,2.5,2.0,1.5,8.295835922933499,5.3455562461156,2.950279676817899,0.5503427732440684,115.53354491228943,0.1676652723869817,6356,0.7915786435604134,10210,1.860234022140503
92,92,0.5,2.5,2.5,2.5,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,0.8820202350616455
93,93,0.5,2.5,2.5,2.5,0.5,6.246428571428571,3.5580357142857144,2.688392857142857,0.5715594657402842,118.28778466096996,0.1757546067754456,8262,0.7758938789549664,10210,4.60489296913147
94,94,0.5,2.5,2.5,2.5,1.0,6.418097447795824,3.737819025522042,2.680278422273782,0.5697737472894494,117.60527199067225,0.17373227317832962,7931,0.7797557063350032,10210,2.3823630809783936
95,95,0.5,2.5,2.5,2.5,1.5,6.445018796992481,3.797932330827068,2.6470864661654137,0.5698646698587717,117.11105840184351,0.17227518810214668,7761,0.7816554951359688,10210,1.9655020236968994
96,96,0.6,0.0,2.0,2.0,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,0.8756790161132812
97,97,0.6,0.0,2.0,2.0,0.5,9.692667706708269,6.96411856474259,2.7285491419656784,0.5424472500405265,111.47196957082978,0.1560839582469759,4780,0.806857938059825,10210,3.0455119609832764
98,98,0.6,0.0,2.0,2.0,1.0,9.687793427230046,6.989045383411581,2.6987480438184663,0.5426546814220308,111.26994203287786,0.15551870972604287,4727,0.8075866682958759,10210,1.936279058456421
99,99,0.6,0.0,2.0,2.0,1.5,9.73259493670886,7.0775316455696204,2.6550632911392404,0.5426333235662102,110.91438139393827,0.15452638454484932,4620,0.8090030199706127,10210,1.5444653034210205
100,100,0.6,0.0,2.0,2.5,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,0.8725080490112305
101,101,0.6,0.0,2.0,2.5,0.5,9.179397337070778,6.154870357393133,3.0245269796776455,0.5437355556322522,114.45086281894078,0.16453756390448557,5743,0.7955134253849028,10210,3.610320806503296
102,102,0.6,0.0,2.0,2.5,1.0,9.155196629213483,6.169943820224719,2.985252808988764,0.5441675749213162,114.17968295629481,0.16375877705342226,5675,0.796693500149414,10210,2.1588878631591797
103,103,0.6,0.0,2.0,2.5,1.5,9.143665958952583,6.2257607926397736,2.9179051663128095,0.5447121241744816,113.66617790706258,0.16228913089899638,5536,0.7986217289242044,10210,1.7285151481628418
104,104,0.6,0.0,2.5,2.0,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,1.073566198348999
105,105,0.6,0.0,2.5,2.0,0.5,8.03456495828367,5.084624553039332,2.9499404052443383,0.5523117383636702,116.11201488218177,0.16934845687153785,6628,0.7886540514398264,10210,3.7961530685424805
106,106,0.6,0.0,2.5,2.0,1.0,8.296846011131725,5.314162028447742,2.982683982683983,0.5500672054935164,115.82745788456207,0.16851942570750272,6440,0.790018637792615,10210,2.1556050777435303
107,107,0.6,0.0,2.5,2.0,1.5,8.406822488945041,5.449778900821226,2.9570435881238155,0.5494771969606559,115.3603051313579,0.16716282925726345,6264,0.7919054208395948,10210,1.717634916305542
108,108,0.6,0.0,2.5,2.5,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,0.8560428619384766
109,109,0.6,0.0,2.5,2.5,0.5,6.434743065029559,3.643019554342883,2.791723510686676,0.5682636702568269,118.95377253370319,0.1777392571378327,8338,0.7727505313380175,10210,4.145874977111816
110,110,0.6,0.0,2.5,2.5,1.0,6.509082440614812,3.7554727526781555,2.7536096879366556,0.5679482224725869,118.21590417536889,0.17554106844531533,8059,0.7764296889530703,10210,2.4931068420410156
111,111,0.6,0.0,2.5,2.5,1.5,6.705711519845111,3.941916747337851,2.7637947725072602,0.5658215497518773,117.7030161040914,0.17402117797791763,7776,0.7788325351349186,10210,1.9490156173706055
112,112,0.6,0.5,2.0,2.0,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,0.8677530288696289
113,113,0.6,0.5,2.0,2.0,0.5,9.692667706708269,6.96411856474259,2.7285491419656784,0.5424472500405265,111.47196957082978,0.1560839582469759,4780,0.806857938059825,10210,2.906942844390869
114,114,0.6,0.5,2.0,2.0,1.0,9.687793427230046,6.989045383411581,2.6987480438184663,0.5426546814220308,111.26994203287786,0.15551870972604287,4727,0.8075866682958759,10210,1.9944491386413574
115,115,0.6,0.5,2.0,2.0,1.5,9.73259493670886,7.0775316455696204,2.6550632911392404,0.5426333235662102,110.91438139393827,0.15452638454484932,4620,0.8090030199706127,10210,1.5902190208435059
116,116,0.6,0.5,2.0,2.5,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,1.0080158710479736
117,117,0.6,0.5,2.0,2.5,0.5,9.179397337070778,6.154870357393133,3.0245269796776455,0.5437355556322522,114.45086281894078,0.16453756390448557,5743,0.7955134253849028,10210,4.852034091949463
118,118,0.6,0.5,2.0,2.5,1.0,9.155196629213483,6.169943820224719,2.985252808988764,0.5441675749213162,114.17968295629481,0.16375877705342226,5675,0.796693500149414,10210,2.7768619060516357
119,119,0.6,0.5,2.0,2.5,1.5,9.143665958952583,6.2257607926397736,2.9179051663128095,0.5447121241744816,113.66617790706258,0.16228913089899638,5536,0.7986217289242044,10210,2.600801706314087
120,120,0.6,0.5,2.5,2.0,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,1.0713169574737549
121,121,0.6,0.5,2.5,2.0,0.5,8.03456495828367,5.084624553039332,2.9499404052443383,0.5523117383636702,116.11201488218177,0.16934845687153785,6628,0.7886540514398264,10210,3.9587759971618652
122,122,0.6,0.5,2.5,2.0,1.0,8.296846011131725,5.314162028447742,2.982683982683983,0.5500672054935164,115.82745788456207,0.16851942570750272,6440,0.790018637792615,10210,2.766037940979004
123,123,0.6,0.5,2.5,2.0,1.5,8.406822488945041,5.449778900821226,2.9570435881238155,0.5494771969606559,115.3603051313579,0.16716282925726345,6264,0.7919054208395948,10210,2.4040281772613525
